A	A	3
A	C	4
A	I	5
A	E	3
A	M	1
A	N	4
A	O	1
A	Q	5
A	S	3
A	T	1
A	U	3
A	V	5
A	Y	1
A	Z	5
A	a	3
A	b	1
A	d	2
A	i	4
A	e	2
A	f	5
A	g	3
A	h	5
A	j	3
A	k	3
A	l	5
A	m	1
A	n	2
A	o	1
A	p	1
A	r	2
A	s	3
A	t	5
A	u	1
A	v	5
A	x	5
A	y	1
A	z	2
A	1	2
A	2	1
A	3	4
A	6	2
A	7	3
A	8	1
A	9	1
A	O6	2
A	66	4
A	96	5
A	2:	2
A	@	5
A	{	2
A	}	1
A	&	4
A	?	5
A	a:	2
A	E:	4
A	e:	2
A	i:	3
A	o:	3
A	u:	1
A	y:	1
A	a~	1
A	aI	2
A	aU	1
A	dZ	5
A	OY	4
A	tS	2
A	ts	3
A	a6	5
A	E6	3
A	i6	3
A	I6	5
A	U6	3
A	u6	2
A	o6	4
A	Y6	4
A	y6	3
A	@6	4
A	a:6	5
A	E:6	5
A	e:6	5
A	i:6	3
A	o:6	1
A	u:6	5
A	y:6	1
A	2:6	2
C	A	3
C	C	5
C	I	2
C	E	1
C	M	3
C	N	2
C	O	4
C	Q	4
C	S	2
C	T	2
C	U	3
C	V	3
C	Y	5
C	Z	4
C	a	4
C	b	5
C	d	2
C	i	4
C	e	4
C	f	3
C	g	5
C	h	3
C	j	1
C	k	3
C	l	1
C	m	5
C	n	3
C	o	3
C	p	1
C	r	1
C	s	3
C	t	2
C	u	3
C	v	3
C	x	5
C	y	1
C	z	3
C	1	5
C	2	3
C	3	4
C	6	2
C	7	2
C	8	5
C	9	2
C	O6	1
C	66	3
C	96	1
C	2:	5
C	@	5
C	{	2
C	}	4
C	&	2
C	?	4
C	a:	5
C	E:	3
C	e:	2
C	i:	4
C	o:	1
C	u:	2
C	y:	2
C	a~	4
C	aI	2
C	aU	1
C	dZ	3
C	OY	1
C	tS	3
C	ts	1
C	a6	2
C	E6	2
C	i6	4
C	I6	1
C	U6	4
C	u6	4
C	o6	2
C	Y6	5
C	y6	4
C	@6	2
C	a:6	1
C	E:6	3
C	e:6	2
C	i:6	2
C	o:6	1
C	u:6	1
C	y:6	2
C	2:6	3
I	A	2
I	C	4
I	I	3
I	E	3
I	M	2
I	N	5
I	O	2
I	Q	4
I	S	1
I	T	1
I	U	5
I	V	3
I	Y	3
I	Z	5
I	a	3
I	b	5
I	d	4
I	i	2
I	e	5
I	f	2
I	g	3
I	h	4
I	j	2
I	k	2
I	l	3
I	m	5
I	n	5
I	o	5
I	p	4
I	r	3
I	s	3
I	t	2
I	u	5
I	v	3
I	x	1
I	y	4
I	z	3
I	1	3
I	2	4
I	3	3
I	6	1
I	7	2
I	8	3
I	9	2
I	O6	5
I	66	1
I	96	5
I	2:	3
I	@	2
I	{	2
I	}	4
I	&	5
I	?	2
I	a:	1
I	E:	3
I	e:	3
I	i:	5
I	o:	1
I	u:	1
I	y:	2
I	a~	5
I	aI	2
I	aU	1
I	dZ	5
I	OY	1
I	tS	2
I	ts	2
I	a6	2
I	E6	1
I	i6	2
I	I6	2
I	U6	4
I	u6	3
I	o6	2
I	Y6	4
I	y6	1
I	@6	2
I	a:6	1
I	E:6	2
I	e:6	2
I	i:6	5
I	o:6	3
I	u:6	3
I	y:6	5
I	2:6	2
E	A	1
E	C	5
E	I	1
E	E	3
E	M	5
E	N	2
E	O	3
E	Q	5
E	S	5
E	T	3
E	U	4
E	V	1
E	Y	2
E	Z	2
E	a	4
E	b	5
E	d	2
E	i	4
E	e	2
E	f	4
E	g	3
E	h	2
E	j	1
E	k	5
E	l	2
E	m	2
E	n	3
E	o	1
E	p	3
E	r	3
E	s	1
E	t	1
E	u	1
E	v	2
E	x	5
E	y	1
E	z	4
E	1	4
E	2	3
E	3	5
E	6	4
E	7	3
E	8	4
E	9	5
E	O6	4
E	66	3
E	96	5
E	2:	1
E	@	3
E	{	1
E	}	2
E	&	4
E	?	4
E	a:	5
E	E:	1
E	e:	4
E	i:	4
E	o:	5
E	u:	3
E	y:	5
E	a~	2
E	aI	1
E	aU	4
E	dZ	5
E	OY	1
E	tS	1
E	ts	2
E	a6	3
E	E6	5
E	i6	3
E	I6	3
E	U6	5
E	u6	2
E	o6	4
E	Y6	3
E	y6	1
E	@6	5
E	a:6	3
E	E:6	4
E	e:6	3
E	i:6	4
E	o:6	2
E	u:6	1
E	y:6	1
E	2:6	5
M	A	2
M	C	5
M	I	5
M	E	1
M	M	4
M	N	2
M	O	5
M	Q	3
M	S	4
M	T	4
M	U	1
M	V	1
M	Y	5
M	Z	1
M	a	4
M	b	4
M	d	2
M	i	3
M	e	4
M	f	2
M	g	4
M	h	2
M	j	3
M	k	2
M	l	5
M	m	2
M	n	5
M	o	4
M	p	4
M	r	3
M	s	1
M	t	3
M	u	3
M	v	5
M	x	5
M	y	5
M	z	1
M	1	5
M	2	3
M	3	3
M	6	4
M	7	3
M	8	4
M	9	1
M	O6	2
M	66	3
M	96	3
M	2:	3
M	@	4
M	{	2
M	}	1
M	&	5
M	?	3
M	a:	4
M	E:	2
M	e:	5
M	i:	5
M	o:	3
M	u:	5
M	y:	4
M	a~	2
M	aI	1
M	aU	5
M	dZ	1
M	OY	3
M	tS	1
M	ts	2
M	a6	4
M	E6	2
M	i6	1
M	I6	2
M	U6	3
M	u6	1
M	o6	3
M	Y6	4
M	y6	2
M	@6	3
M	a:6	4
M	E:6	5
M	e:6	5
M	i:6	4
M	o:6	1
M	u:6	1
M	y:6	4
M	2:6	1
N	A	3
N	C	3
N	I	2
N	E	5
N	M	1
N	N	1
N	O	3
N	Q	4
N	S	1
N	T	3
N	U	5
N	V	4
N	Y	1
N	Z	2
N	a	4
N	b	4
N	d	5
N	i	1
N	e	4
N	f	3
N	g	3
N	h	4
N	j	2
N	k	2
N	l	4
N	m	1
N	n	4
N	o	5
N	p	2
N	r	5
N	s	2
N	t	4
N	u	3
N	v	5
N	x	5
N	y	5
N	z	4
N	1	3
N	2	5
N	3	5
N	6	4
N	7	1
N	8	4
N	9	4
N	O6	1
N	66	1
N	96	5
N	2:	3
N	@	3
N	{	5
N	}	4
N	&	1
N	?	1
N	a:	5
N	E:	5
N	e:	5
N	i:	5
N	o:	4
N	u:	1
N	y:	1
N	a~	5
N	aI	5
N	aU	1
N	dZ	3
N	OY	4
N	tS	5
N	ts	5
