a	a	2
a	b	2
a	c	1
a	d	3
a	e	2
a	f	2
a	g	2
a	h	1
a	i	4
a	j	1
a	k	3
a	l	3
a	m	1
a	n	1
a	o	3
a	p	3
a	q	4
a	r	5
a	s	1
a	t	3
a	u	1
a	v	3
a	w	4
a	x	1
a	y	1
a	z	4
a	ä	5
a	ö	1
a	ü	3
a	ß	5
b	a	2
b	b	4
b	c	4
b	d	4
b	e	4
b	f	1
b	g	1
b	h	5
b	i	2
b	j	2
b	k	5
b	l	5
b	m	4
b	n	5
b	o	4
b	p	2
b	q	1
b	r	2
b	s	3
b	t	4
b	u	4
b	v	2
b	w	5
b	x	5
b	y	4
b	z	3
b	ä	2
b	ö	2
b	ü	1
b	ß	2
c	a	2
c	b	1
c	c	5
c	d	4
c	e	5
c	f	3
c	g	4
c	h	3
c	i	3
c	j	5
c	k	2
c	l	1
c	m	3
c	n	1
c	o	4
c	p	1
c	q	5
c	r	5
c	s	1
c	t	3
c	u	5
c	v	2
c	w	3
c	x	4
c	y	3
c	z	2
c	ä	3
c	ö	4
c	ü	2
c	ß	5
d	a	2
d	b	2
d	c	3
d	d	5
d	e	2
d	f	3
d	g	5
d	h	3
d	i	4
d	j	3
d	k	5
d	l	2
d	m	2
d	n	3
d	o	2
d	p	5
d	q	3
d	r	4
d	s	2
d	t	3
d	u	5
d	v	3
d	w	2
d	x	5
d	y	1
d	z	2
d	ä	1
d	ö	2
d	ü	1
d	ß	5
e	a	5
e	b	4
e	c	1
e	d	3
e	e	4
e	f	4
e	g	2
e	h	1
e	i	3
e	j	5
e	k	5
e	l	1
e	m	1
e	n	3
e	o	4
e	p	5
e	q	4
e	r	3
e	s	4
e	t	5
e	u	3
e	v	5
e	w	3
e	x	5
e	y	1
e	z	3
e	ä	3
e	ö	4
e	ü	1
e	ß	4
f	a	4
f	b	4
f	c	2
f	d	4
f	e	4
f	f	1
f	g	1
f	h	3
f	i	2
f	j	1
f	k	5
f	l	1
f	m	2
f	n	2
f	o	1
f	p	5
f	q	3
f	r	1
f	s	4
f	t	5
f	u	4
f	v	1
f	w	5
f	x	5
f	y	4
f	z	2
f	ä	2
f	ö	4
f	ü	1
f	ß	5
g	a	3
g	b	4
g	c	4
g	d	2
g	e	3
g	f	1
g	g	5
g	h	5
g	i	5
g	j	1
g	k	2
g	l	5
g	m	5
g	n	4
g	o	3
g	p	3
g	q	4
g	r	2
g	s	2
g	t	2
g	u	2
g	v	5
g	w	3
g	x	2
g	y	3
g	z	3
g	ä	2
g	ö	4
g	ü	1
g	ß	5
h	a	5
h	b	1
h	c	3
h	d	1
h	e	2
h	f	4
h	g	3
h	h	1
h	i	2
h	j	3
h	k	4
h	l	2
h	m	1
h	n	5
h	o	1
h	p	4
h	q	3
h	r	3
h	s	4
h	t	3
h	u	3
h	v	5
h	w	5
h	x	5
h	y	3
h	z	1
h	ä	2
h	ö	5
h	ü	2
h	ß	2
i	a	2
i	b	3
i	c	2
i	d	2
i	e	5
i	f	1
i	g	2
i	h	4
i	i	2
i	j	2
i	k	1
i	l	5
i	m	1
i	n	5
i	o	5
i	p	4
i	q	2
i	r	1
i	s	5
i	t	2
i	u	3
i	v	2
i	w	4
i	x	5
i	y	1
i	z	4
i	ä	2
i	ö	1
i	ü	1
i	ß	2
j	a	4
j	b	4
j	c	2
j	d	2
j	e	1
j	f	1
j	g	5
j	h	1
j	i	3
j	j	5
j	k	4
j	l	2
j	m	2
j	n	3
j	o	3
j	p	1
j	q	5
j	r	5
j	s	3
j	t	3
j	u	5
j	v	4
j	w	2
j	x	4
j	y	2
j	z	5
j	ä	4
j	ö	4
j	ü	5
j	ß	1
k	a	2
k	b	5
k	c	5
k	d	5
k	e	3
k	f	1
k	g	1
k	h	1
k	i	5
k	j	2
k	k	5
k	l	2
k	m	3
k	n	2
k	o	1
k	p	5
k	q	3
k	r	5
k	s	1
k	t	3
k	u	2
k	v	2
k	w	1
k	x	4
k	y	1
k	z	4
k	ä	5
k	ö	4
k	ü	2
k	ß	5
l	a	3
l	b	4
l	c	4
l	d	2
l	e	5
l	f	4
l	g	3
l	h	5
l	i	2
l	j	4
l	k	2
l	l	4
l	m	3
l	n	4
l	o	3
l	p	1
l	q	1
l	r	2
l	s	4
l	t	1
l	u	1
l	v	4
l	w	3
l	x	4
l	y	3
l	z	5
l	ä	5
l	ö	3
l	ü	2
l	ß	5
m	a	5
m	b	5
m	c	5
m	d	5
m	e	3
m	f	2
m	g	5
m	h	1
m	i	4
m	j	5
m	k	4
m	l	5
m	m	3
m	n	3
m	o	5
m	p	1
m	q	1
m	r	4
m	s	5
m	t	3
m	u	5
m	v	2
m	w	5
m	x	4
m	y	5
m	z	2
m	ä	3
m	ö	4
m	ü	2
m	ß	3
n	a	1
n	b	2
n	c	2
n	d	5
n	e	2
n	f	4
n	g	3
n	h	5
n	i	5
n	j	2
n	k	1
n	l	4
n	m	4
n	n	4
n	o	3
n	p	4
n	q	4
n	r	5
n	s	3
n	t	1
n	u	3
n	v	4
n	w	3
n	x	3
n	y	3
n	z	5
n	ä	2
n	ö	5
n	ü	4
n	ß	1
o	a	5
o	b	1
o	c	4
o	d	4
o	e	5
o	f	4
o	g	5
o	h	2
o	i	4
o	j	5
o	k	3
o	l	3
o	m	2
o	n	4
o	o	2
o	p	4
o	q	5
o	r	3
o	s	2
o	t	1
o	u	3
o	v	1
o	w	3
o	x	4
o	y	2
o	z	3
o	ä	1
o	ö	4
o	ü	1
o	ß	5
p	a	3
p	b	2
p	c	5
p	d	4
p	e	2
p	f	2
p	g	4
p	h	1
p	i	3
p	j	4
p	k	1
p	l	1
p	m	1
p	n	4
p	o	5
p	p	3
p	q	4
p	r	2
p	s	1
p	t	4
p	u	4
p	v	3
p	w	5
p	x	1
p	y	5
p	z	3
p	ä	4
p	ö	1
p	ü	4
p	ß	5
q	a	1
q	b	4
q	c	5
q	d	4
q	e	2
q	f	5
q	g	4
q	h	4
q	i	5
q	j	2
q	k	1
q	l	2
q	m	5
q	n	1
q	o	5
q	p	1
q	q	5
q	r	3
q	s	2
q	t	5
q	u	3
q	v	3
q	w	1
q	x	3
q	y	3
q	z	3
q	ä	4
q	ö	5
q	ü	2
q	ß	5
r	a	3
r	b	1
r	c	2
r	d	4
r	e	2
r	f	5
r	g	3
r	h	5
r	i	4
r	j	1
r	k	2
r	l	4
r	m	4
r	n	3
r	o	4
r	p	1
r	q	1
r	r	5
r	s	5
r	t	2
r	u	2
r	v	3
r	w	4
r	x	3
r	y	4
r	z	3
r	ä	4
r	ö	5
r	ü	5
r	ß	2
s	a	1
s	b	2
s	c	5
s	d	1
s	e	5
s	f	2
s	g	2
s	h	1
s	i	1
s	j	4
s	k	5
s	l	4
s	m	5
s	n	1
s	o	4
s	p	1
s	q	5
s	r	2
s	s	2
s	t	5
s	u	1
s	v	2
s	w	3
s	x	1
s	y	4
s	z	1
s	ä	3
s	ö	1
s	ü	3
s	ß	2
t	a	2
t	b	4
t	c	1
t	d	2
t	e	5
t	f	2
t	g	2
t	h	5
t	i	2
t	j	3
t	k	1
t	l	3
t	m	2
t	n	1
t	o	1
t	p	4
t	q	5
t	r	5
t	s	3
t	t	5
t	u	3
t	v	3
t	w	1
t	x	3
t	y	1
t	z	2
t	ä	4
t	ö	3
t	ü	5
t	ß	3
u	a	5
u	b	5
u	c	2
u	d	2
u	e	4
u	f	5
u	g	2
u	h	1
u	i	2
u	j	5
u	k	5
u	l	5
u	m	4
u	n	2
u	o	5
u	p	1
u	q	5
u	r	5
u	s	2
u	t	4
u	u	2
u	v	5
u	w	4
u	x	4
u	y	4
u	z	4
u	ä	3
u	ö	2
u	ü	4
u	ß	3
v	a	1
v	b	2
v	c	1
v	d	2
v	e	2
v	f	5
v	g	5
v	h	4
v	i	1
v	j	5
v	k	5
v	l	1
v	m	5
v	n	5
v	o	2
v	p	1
v	q	2
v	r	3
v	s	2
v	t	4
v	u	5
v	v	2
v	w	1
v	x	3
v	y	3
v	z	2
v	ä	2
v	ö	1
v	ü	3
v	ß	5
w	a	2
w	b	4
w	c	1
w	d	3
w	e	5
w	f	1
w	g	1
w	h	2
w	i	2
w	j	2
w	k	5
w	l	5
w	m	1
w	n	2
w	o	3
w	p	3
w	q	2
w	r	5
w	s	1
w	t	5
w	u	3
w	v	1
w	w	3
w	x	3
w	y	2
w	z	2
w	ä	1
w	ö	4
w	ü	3
w	ß	5
x	a	4
x	b	2
x	c	1
x	d	5
x	e	5
x	f	5
x	g	1
x	h	5
x	i	1
x	j	1
x	k	5
x	l	1
x	m	1
x	n	4
x	o	3
x	p	2
x	q	4
x	r	4
x	s	1
x	t	1
x	u	1
x	v	1
x	w	2
x	x	4
x	y	5
x	z	1
x	ä	3
x	ö	3
x	ü	1
x	ß	1
